2025-03-03 11:42:05,361 INFO: BDC Module startup [in C:\Users\lleitzman\CascadeProjects\BDC_Module\working_app.py:262]
[2025-03-03 13:31:16,257] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:31:16,268] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:31:16,303] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:31:16,687] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:31:16,742] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:31:16,896] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:36:47,867] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:36:47,872] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:36:47,893] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:36:48,463] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:36:48,668] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:36:48,721] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:36:48,736] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:36:48,740] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:36:48,889] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:37:19,084] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:37:19,227] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:37:19,248] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:37:19,334] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:37:19,640] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:37:19,869] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:37:19,927] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:37:19,956] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:37:20,029] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:38:25,092] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:38:25,187] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:38:25,194] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:38:25,661] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:38:25,787] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:38:25,947] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:38:25,988] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:38:26,014] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:38:26,116] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:43:04,563] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:43:04,579] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:43:05,531] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:43:05,545] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:43:05,545] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:43:05,585] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:43:05,684] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:44:07,211] INFO in working_app: Loaded 0 leads from file
[2025-03-03 13:44:07,676] INFO in working_app: Loaded 0 leads from file
[2025-03-03 14:16:05,546] INFO in working_app: Loaded 0 leads from file
[2025-03-03 14:16:06,394] INFO in working_app: Loaded 0 leads from file
[2025-03-03 14:16:06,397] INFO in working_app: Loaded 0 leads from file
[2025-03-03 14:16:39,855] INFO in working_app: Loaded 0 leads from file
[2025-03-03 14:16:40,332] INFO in working_app: Loaded 0 leads from file
[2025-03-03 14:17:53,077] INFO in working_app: Loaded 0 leads from file
[2025-03-03 14:17:53,763] INFO in working_app: Loaded 0 leads from file
[2025-03-03 14:17:54,252] INFO in working_app: Loaded 0 leads from file
[2025-03-03 14:17:54,252] INFO in working_app: Loaded 0 leads from file
[2025-03-03 14:18:16,346] INFO in working_app: Loaded 0 leads from file
[2025-03-03 14:18:16,724] INFO in working_app: Loaded 0 leads from file
